sample_id;subspecies;p1_id;p1_date;pv1_id;pv1_value_id;pv1_phenotype_id;pv1_number;p2_id;p2_date;pv2_id;pv2_value_id;pv2_phenotype_id;pv2_number;entity_id;is_valid;value
1074567;1;13423;2011-09-01;11047;55;13423;0.748;15070;2011-10-04;12497;69;15070;0.077;366;6;9.71429
1074567;1;14938;2011-09-29;12365;55;14938;0.512;13527;2011-09-05;11151;69;13527;0.103;366;6;4.97087
1074567;1;14938;2011-09-29;12365;55;14938;0.512;15070;2011-10-04;12497;69;15070;0.077;366;7;6.64935
1074568;1;13421;2011-09-01;11045;55;13421;0.738;13531;2011-09-05;11155;69;13531;0.094;366;7;7.85106
1074568;1;13421;2011-09-01;11045;55;13421;0.738;15071;2011-10-04;12498;69;15071;0.071;366;6;10.39437
1074568;1;14939;2011-09-29;12366;55;14939;0.470;13531;2011-09-05;11155;69;13531;0.094;366;6;5.00000
1074568;1;14939;2011-09-29;12366;55;14939;0.470;15071;2011-10-04;12498;69;15071;0.071;366;7;6.61972
1074569;1;12117;2011-08-29;9941;55;12117;0.789;12780;2011-08-31;10404;69;12780;0.105;366;7;7.51429
1074569;1;12117;2011-08-29;9941;55;12117;0.789;14772;2011-09-29;12199;69;14772;0.098;366;6;8.05102
1074569;1;14184;2011-09-26;11808;55;14184;0.771;12780;2011-08-31;10404;69;12780;0.105;366;6;7.34286
1074569;1;14184;2011-09-26;11808;55;14184;0.771;14772;2011-09-29;12199;69;14772;0.098;366;7;7.86735
1074570;1;12120;2011-08-29;9944;55;12120;0.514;12761;2011-08-31;10385;69;12761;0.075;366;7;6.85333
1074570;1;12120;2011-08-29;9944;55;12120;0.514;14757;2011-09-29;12184;69;14757;0.045;366;6;11.42222
1074570;1;14181;2011-09-26;11805;55;14181;0.279;12761;2011-08-31;10385;69;12761;0.075;366;6;3.72000
1074570;1;14181;2011-09-26;11805;55;14181;0.279;14757;2011-09-29;12184;69;14757;0.045;366;7;6.20000
1074571;1;12118;2011-08-29;9942;55;12118;0.479;12775;2011-08-31;10399;69;12775;0.066;366;7;7.25758
1074571;1;12118;2011-08-29;9942;55;12118;0.479;14775;2011-09-29;12202;69;14775;0.085;366;6;5.63529
1074571;1;14183;2011-09-26;11807;55;14183;0.619;12775;2011-08-31;10399;69;12775;0.066;366;6;9.37879
1074571;1;14183;2011-09-26;11807;55;14183;0.619;14775;2011-09-29;12202;69;14775;0.085;366;7;7.28235
1074572;1;12119;2011-08-29;9943;55;12119;0.395;12766;2011-08-31;10390;69;12766;0.054;366;7;7.31481
1074572;1;12119;2011-08-29;9943;55;12119;0.395;14780;2011-09-29;12207;69;14780;0.064;366;6;6.17188
1074572;1;14182;2011-09-26;11806;55;14182;0.454;12766;2011-08-31;10390;69;12766;0.054;366;6;8.40741
1074572;1;14182;2011-09-26;11806;55;14182;0.454;14780;2011-09-29;12207;69;14780;0.064;366;7;7.09375
1074573;1;12129;2011-08-29;9953;55;12129;0.513;12764;2011-08-31;10388;69;12764;0.070;366;7;7.32857
1074573;1;12129;2011-08-29;9953;55;12129;0.513;14764;2011-09-29;12191;69;14764;0.059;366;6;8.69492
1074573;1;14193;2011-09-26;11817;55;14193;0.398;12764;2011-08-31;10388;69;12764;0.070;366;6;5.68571
1074573;1;14193;2011-09-26;11817;55;14193;0.398;14764;2011-09-29;12191;69;14764;0.059;366;7;6.74576
1074574;1;12132;2011-08-29;9956;55;12132;0.53;12699;2011-08-31;10323;69;12699;0.078;366;7;6.79487
1074574;1;12132;2011-08-29;9956;55;12132;0.53;14755;2011-09-29;12182;69;14755;0.069;366;6;7.68116
1074574;1;14194;2011-09-26;11818;55;14194;0.509;12699;2011-08-31;10323;69;12699;0.078;366;6;6.52564
1074574;1;14194;2011-09-26;11818;55;14194;0.509;14755;2011-09-29;12182;69;14755;0.069;366;7;7.37681
1074575;1;12131;2011-08-29;9955;55;12131;0.35;12750;2011-08-31;10374;69;12750;0.052;366;7;6.73077
1074575;1;12131;2011-08-29;9955;55;12131;0.35;14814;2011-09-29;12241;69;14814;0.055;366;6;6.36364
1074575;1;14196;2011-09-26;11820;55;14196;0.348;12750;2011-08-31;10374;69;12750;0.052;366;6;6.69231
1074575;1;14196;2011-09-26;11820;55;14196;0.348;14814;2011-09-29;12241;69;14814;0.055;366;7;6.32727
1074576;1;12130;2011-08-29;9954;55;12130;0.548;12763;2011-08-31;10387;69;12763;0.076;366;7;7.21053
1074576;1;12130;2011-08-29;9954;55;12130;0.548;14760;2011-09-29;12187;69;14760;0.064;366;6;8.56250
1074576;1;14195;2011-09-26;11819;55;14195;0.433;12763;2011-08-31;10387;69;12763;0.076;366;6;5.69737
1074576;1;14195;2011-09-26;11819;55;14195;0.433;14760;2011-09-29;12187;69;14760;0.064;366;7;6.76562
1074578;1;12188;2011-08-29;10012;55;12188;0.806;12720;2011-08-31;10344;69;12720;0.107;366;7;7.53271
1074578;1;12188;2011-08-29;10012;55;12188;0.806;14833;2011-09-29;12260;69;14833;0.075;366;6;10.74667
1074578;1;14256;2011-09-26;11880;55;14256;0.516;12720;2011-08-31;10344;69;12720;0.107;366;6;4.82243
1074578;1;14256;2011-09-26;11880;55;14256;0.516;14833;2011-09-29;12260;69;14833;0.075;366;7;6.88000
1074579;1;12186;2011-08-29;10010;55;12186;0.614;12739;2011-08-31;10363;69;12739;0.084;366;7;7.30952
1074579;1;12186;2011-08-29;10010;55;12186;0.614;14844;2011-09-29;12271;69;14844;0.063;366;6;9.74603
1074579;1;14253;2011-09-26;11877;55;14253;0.419;12739;2011-08-31;10363;69;12739;0.084;366;6;4.98810
1074579;1;14253;2011-09-26;11877;55;14253;0.419;14844;2011-09-29;12271;69;14844;0.063;366;7;6.65079
1074580;1;12187;2011-08-29;10011;55;12187;0.52;12740;2011-08-31;10364;69;12740;0.073;366;7;7.12329
1074580;1;12187;2011-08-29;10011;55;12187;0.52;14834;2011-09-29;12261;69;14834;0.061;366;6;8.52459
1074580;1;14255;2011-09-26;11879;55;14255;0.400;12740;2011-08-31;10364;69;12740;0.073;366;6;5.47945
1074580;1;14255;2011-09-26;11879;55;14255;0.400;14834;2011-09-29;12261;69;14834;0.061;366;7;6.55738
1074581;1;12185;2011-08-29;10009;55;12185;0.542;12733;2011-08-31;10357;69;12733;0.077;366;7;7.03896
1074581;1;12185;2011-08-29;10009;55;12185;0.542;14827;2011-09-29;12254;69;14827;0.093;366;6;5.82796
1074581;1;14254;2011-09-26;11878;55;14254;0.669;12733;2011-08-31;10357;69;12733;0.077;366;6;8.68831
1074581;1;14254;2011-09-26;11878;55;14254;0.669;14827;2011-09-29;12254;69;14827;0.093;366;7;7.19355
1074582;1;12101;2011-08-29;9925;55;12101;0.474;12756;2011-08-31;10380;69;12756;0.070;366;7;6.77143
1074582;1;12101;2011-08-29;9925;55;12101;0.474;14756;2011-09-29;12183;69;14756;0.057;366;6;8.31579
1074582;1;14167;2011-09-26;11791;55;14167;0.407;12756;2011-08-31;10380;69;12756;0.070;366;6;5.81429
1074582;1;14167;2011-09-26;11791;55;14167;0.407;14756;2011-09-29;12183;69;14756;0.057;366;7;7.14035
1074583;1;12104;2011-08-29;9928;55;12104;0.81;12769;2011-08-31;10393;69;12769;0.089;366;7;9.10112
1074583;1;12104;2011-08-29;9928;55;12104;0.81;14750;2011-09-29;12177;69;14750;0.075;366;6;10.80000
1074583;1;14165;2011-09-26;11789;55;14165;0.564;12769;2011-08-31;10393;69;12769;0.089;366;6;6.33708
1074583;1;14165;2011-09-26;11789;55;14165;0.564;14750;2011-09-29;12177;69;14750;0.075;366;7;7.52000
1074584;1;12102;2011-08-29;9926;55;12102;0.422;12783;2011-08-31;10407;69;12783;0.070;366;7;6.02857
1074584;1;12102;2011-08-29;9926;55;12102;0.422;14782;2011-09-29;12209;69;14782;0.045;366;6;9.37778
1074584;1;14168;2011-09-26;11792;55;14168;0.313;12783;2011-08-31;10407;69;12783;0.070;366;6;4.47143
1074584;1;14168;2011-09-26;11792;55;14168;0.313;14782;2011-09-29;12209;69;14782;0.045;366;7;6.95556
1074585;1;12103;2011-08-29;9927;55;12103;0.506;12772;2011-08-31;10396;69;12772;0.076;366;7;6.65789
1074585;1;12103;2011-08-29;9927;55;12103;0.506;14753;2011-09-29;12180;69;14753;0.039;366;6;12.97436
1074585;1;14166;2011-09-26;11790;55;14166;0.236;12772;2011-08-31;10396;69;12772;0.076;366;6;3.10526
1074585;1;14166;2011-09-26;11790;55;14166;0.236;14753;2011-09-29;12180;69;14753;0.039;366;7;6.05128
1074586;1;12149;2011-08-29;9973;55;12149;0.629;12705;2011-08-31;10329;69;12705;0.087;366;7;7.22989
1074586;1;12149;2011-08-29;9973;55;12149;0.629;14788;2011-09-29;12215;69;14788;0.098;366;6;6.41837
1074586;1;14215;2011-09-26;11839;55;14215;0.752;12705;2011-08-31;10329;69;12705;0.087;366;6;8.64368
1074586;1;14215;2011-09-26;11839;55;14215;0.752;14788;2011-09-29;12215;69;14788;0.098;366;7;7.67347
1074587;1;12151;2011-08-29;9975;55;12151;0.392;12710;2011-08-31;10334;69;12710;0.062;366;7;6.32258
1074587;1;12151;2011-08-29;9975;55;12151;0.392;14801;2011-09-29;12228;69;14801;0.088;366;6;4.45455
1074587;1;14213;2011-09-26;11837;55;14213;0.728;12710;2011-08-31;10334;69;12710;0.062;366;6;11.74194
1074587;1;14213;2011-09-26;11837;55;14213;0.728;14801;2011-09-29;12228;69;14801;0.088;366;7;8.27273
1074588;1;12150;2011-08-29;9974;55;12150;0.575;12700;2011-08-31;10324;69;12700;0.089;366;7;6.46067
1074588;1;12150;2011-08-29;9974;55;12150;0.575;14786;2011-09-29;12213;69;14786;0.071;366;6;8.09859
1074588;1;14216;2011-09-26;11840;55;14216;0.511;12700;2011-08-31;10324;69;12700;0.089;366;6;5.74157
1074588;1;14216;2011-09-26;11840;55;14216;0.511;14786;2011-09-29;12213;69;14786;0.071;366;7;7.19718
1074589;1;12152;2011-08-29;9976;55;12152;0.608;12689;2011-08-31;10313;69;12689;0.103;366;7;5.90291
1074589;1;12152;2011-08-29;9976;55;12152;0.608;14796;2011-09-29;12223;69;14796;0.045;366;6;13.51111
1074589;1;14214;2011-09-26;11838;55;14214;0.329;12689;2011-08-31;10313;69;12689;0.103;366;6;3.19417
1074589;1;14214;2011-09-26;11838;55;14214;0.329;14796;2011-09-29;12223;69;14796;0.045;366;7;7.31111
1074590;1;12164;2011-08-29;9988;55;12164;0.611;12728;2011-08-31;10352;69;12728;0.087;366;7;7.02299
1074590;1;12164;2011-08-29;9988;55;12164;0.611;14806;2011-09-29;12233;69;14806;0.059;366;6;10.35593
1074590;1;14226;2011-09-26;11850;55;14226;0.418;12728;2011-08-31;10352;69;12728;0.087;366;6;4.80460
1074590;1;14226;2011-09-26;11850;55;14226;0.418;14806;2011-09-29;12233;69;14806;0.059;366;7;7.08475
1074591;1;12162;2011-08-29;9986;55;12162;0.444;12748;2011-08-31;10372;69;12748;0.070;366;7;6.34286
1074591;1;12162;2011-08-29;9986;55;12162;0.444;14803;2011-09-29;12230;69;14803;0.061;366;6;7.27869
1074591;1;14227;2011-09-26;11851;55;14227;0.405;12748;2011-08-31;10372;69;12748;0.070;366;6;5.78571
1074591;1;14227;2011-09-26;11851;55;14227;0.405;14803;2011-09-29;12230;69;14803;0.061;366;7;6.63934
1074592;1;12161;2011-08-29;9985;55;12161;0.455;12744;2011-08-31;10368;69;12744;0.068;366;7;6.69118
1074592;1;12161;2011-08-29;9985;55;12161;0.455;14807;2011-09-29;12234;69;14807;0.064;366;6;7.10938
1074592;1;14225;2011-09-26;11849;55;14225;0.474;12744;2011-08-31;10368;69;12744;0.068;366;6;6.97059
1074592;1;14225;2011-09-26;11849;55;14225;0.474;14807;2011-09-29;12234;69;14807;0.064;366;7;7.40625
1074593;1;12163;2011-08-29;9987;55;12163;0.431;12716;2011-08-31;10340;69;12716;0.068;366;7;6.33824
1074593;1;12163;2011-08-29;9987;55;12163;0.431;14794;2011-09-29;12221;69;14794;0.075;366;6;5.74667
1074593;1;14228;2011-09-26;11852;55;14228;0.603;12716;2011-08-31;10340;69;12716;0.068;366;6;8.86765
1074593;1;14228;2011-09-26;11852;55;14228;0.603;14794;2011-09-29;12221;69;14794;0.075;366;7;8.04000
1074594;1;13335;2011-09-01;10959;55;13335;0.466;13594;2011-09-05;11218;69;13594;0.069;366;7;6.75362
1074594;1;13335;2011-09-01;10959;55;13335;0.466;15072;2011-10-04;12499;69;15072;0.075;366;6;6.21333
1074594;1;14849;2011-09-29;12276;55;14849;0.623;13594;2011-09-05;11218;69;13594;0.069;366;6;9.02899
1074594;1;14849;2011-09-29;12276;55;14849;0.623;15072;2011-10-04;12499;69;15072;0.075;366;7;8.30667
1074595;1;13334;2011-09-01;10958;55;13334;0.433;13607;2011-09-05;11231;69;13607;0.061;366;7;7.09836
1074595;1;13334;2011-09-01;10958;55;13334;0.433;15073;2011-10-04;12500;69;15073;0.042;366;6;10.30952
1074595;1;14852;2011-09-29;12279;55;14852;0.299;13607;2011-09-05;11231;69;13607;0.061;366;6;4.90164
1074595;1;14852;2011-09-29;12279;55;14852;0.299;15073;2011-10-04;12500;69;15073;0.042;366;7;7.11905
1074596;1;13333;2011-09-01;10957;55;13333;0.302;13597;2011-09-05;11221;69;13597;0.049;366;7;6.16327
1074596;1;13333;2011-09-01;10957;55;13333;0.302;15074;2011-10-04;12501;69;15074;0.046;366;6;6.56522
1074596;1;14851;2011-09-29;12278;55;14851;0.335;13597;2011-09-05;11221;69;13597;0.049;366;6;6.83673
1074596;1;14851;2011-09-29;12278;55;14851;0.335;15074;2011-10-04;12501;69;15074;0.046;366;7;7.28261
1074597;1;13336;2011-09-01;10960;55;13336;0.402;13585;2011-09-05;11209;69;13585;0.056;366;7;7.17857
1074597;1;13336;2011-09-01;10960;55;13336;0.402;15075;2011-10-04;12502;69;15075;0.077;366;6;5.22078
1074597;1;14850;2011-09-29;12277;55;14850;0.672;13585;2011-09-05;11209;69;13585;0.056;366;6;12.00000
1074597;1;14850;2011-09-29;12277;55;14850;0.672;15075;2011-10-04;12502;69;15075;0.077;366;7;8.72727
1074598;1;13384;2011-09-01;11008;55;13384;0.574;13580;2011-09-05;11204;69;13580;0.078;366;7;7.35897
1074598;1;13384;2011-09-01;11008;55;13384;0.574;15076;2011-10-04;12503;69;15076;0.062;366;6;9.25806
1074598;1;14899;2011-09-29;12326;55;14899;0.460;13580;2011-09-05;11204;69;13580;0.078;366;6;5.89744
1074598;1;14899;2011-09-29;12326;55;14899;0.460;15076;2011-10-04;12503;69;15076;0.062;366;7;7.41935
1074599;1;13381;2011-09-01;11005;55;13381;0.572;13581;2011-09-05;11205;69;13581;0.077;366;7;7.42857
1074599;1;13381;2011-09-01;11005;55;13381;0.572;15077;2011-10-04;12504;69;15077;0.094;366;6;6.08511
1074599;1;14897;2011-09-29;12324;55;14897;0.728;13581;2011-09-05;11205;69;13581;0.077;366;6;9.45455
1074599;1;14897;2011-09-29;12324;55;14897;0.728;15077;2011-10-04;12504;69;15077;0.094;366;7;7.74468
1074600;1;13382;2011-09-01;11006;55;13382;0.447;13564;2011-09-05;11188;69;13564;0.06;366;7;7.45000
1074600;1;13382;2011-09-01;11006;55;13382;0.447;15078;2011-10-04;12505;69;15078;0.064;366;6;6.98438
1074600;1;14898;2011-09-29;12325;55;14898;0.489;13564;2011-09-05;11188;69;13564;0.06;366;6;8.15000
1074600;1;14898;2011-09-29;12325;55;14898;0.489;15078;2011-10-04;12505;69;15078;0.064;366;7;7.64062
1074601;1;13383;2011-09-01;11007;55;13383;0.577;13571;2011-09-05;11195;69;13571;0.081;366;7;7.12346
1074601;1;13383;2011-09-01;11007;55;13383;0.577;15079;2011-10-04;12506;69;15079;0.1;366;6;5.77000
1074601;1;14900;2011-09-29;12327;55;14900;0.777;13571;2011-09-05;11195;69;13571;0.081;366;6;9.59259
1074601;1;14900;2011-09-29;12327;55;14900;0.777;15079;2011-10-04;12506;69;15079;0.1;366;7;7.77000
1074602;1;13407;2011-09-01;11031;55;13407;0.709;13542;2011-09-05;11166;69;13542;0.088;366;7;8.05682
1074602;1;13407;2011-09-01;11031;55;13407;0.709;15080;2011-10-04;12507;69;15080;0.08;366;6;8.86250
1074602;1;14914;2011-09-29;12341;55;14914;0.561;13542;2011-09-05;11166;69;13542;0.088;366;6;6.37500
1074602;1;14914;2011-09-29;12341;55;14914;0.561;15080;2011-10-04;12507;69;15080;0.08;366;7;7.01250
1074603;1;13408;2011-09-01;11032;55;13408;0.322;13526;2011-09-05;11150;69;13526;0.044;366;7;7.31818
1074603;1;13408;2011-09-01;11032;55;13408;0.322;15081;2011-10-04;12508;69;15081;0.092;366;6;3.50000
1074603;1;14916;2011-09-29;12343;55;14916;0.682;13526;2011-09-05;11150;69;13526;0.044;366;2;15.50000
1074603;1;14916;2011-09-29;12343;55;14916;0.682;15081;2011-10-04;12508;69;15081;0.092;366;7;7.41304
1074604;1;13406;2011-09-01;11030;55;13406;0.588;13530;2011-09-05;11154;69;13530;0.077;366;7;7.63636
1074604;1;13406;2011-09-01;11030;55;13406;0.588;15082;2011-10-04;12509;69;15082;0.062;366;6;9.48387
1074604;1;14913;2011-09-29;12340;55;14913;0.490;13530;2011-09-05;11154;69;13530;0.077;366;6;6.36364
1074604;1;14913;2011-09-29;12340;55;14913;0.490;15082;2011-10-04;12509;69;15082;0.062;366;7;7.90323
1074605;1;13405;2011-09-01;11029;55;13405;0.456;13537;2011-09-05;11161;69;13537;0.062;366;7;7.35484
1074605;1;13405;2011-09-01;11029;55;13405;0.456;15083;2011-10-04;12510;69;15083;0.058;366;6;7.86207
1074605;1;14915;2011-09-29;12342;55;14915;0.407;13537;2011-09-05;11161;69;13537;0.062;366;6;6.56452
1074605;1;14915;2011-09-29;12342;55;14915;0.407;15083;2011-10-04;12510;69;15083;0.058;366;7;7.01724
1074606;1;13352;2011-09-01;10976;55;13352;0.475;13601;2011-09-05;11225;69;13601;0.059;366;7;8.05085
1074606;1;13352;2011-09-01;10976;55;13352;0.475;15084;2011-10-04;12511;69;15084;0.058;366;6;8.18966
1074606;1;14868;2011-09-29;12295;55;14868;0.424;13601;2011-09-05;11225;69;13601;0.059;366;6;7.18644
1074606;1;14868;2011-09-29;12295;55;14868;0.424;15084;2011-10-04;12511;69;15084;0.058;366;7;7.31034
1074607;1;13349;2011-09-01;10973;55;13349;0.492;13589;2011-09-05;11213;69;13589;0.064;366;7;7.68750
1074607;1;13349;2011-09-01;10973;55;13349;0.492;15085;2011-10-04;12512;69;15085;0.094;366;6;5.23404
1074607;1;14865;2011-09-29;12292;55;14865;0.739;13589;2011-09-05;11213;69;13589;0.064;366;6;11.54688
1074607;1;14865;2011-09-29;12292;55;14865;0.739;15085;2011-10-04;12512;69;15085;0.094;366;7;7.86170
1074608;1;13351;2011-09-01;10975;55;13351;0.608;13603;2011-09-05;11227;69;13603;0.071;366;7;8.56338
1074608;1;13351;2011-09-01;10975;55;13351;0.608;15086;2011-10-04;12513;69;15086;0.062;366;6;9.80645
1074608;1;14866;2011-09-29;12293;55;14866;0.475;13603;2011-09-05;11227;69;13603;0.071;366;6;6.69014
1074608;1;14866;2011-09-29;12293;55;14866;0.475;15086;2011-10-04;12513;69;15086;0.062;366;7;7.66129
1074609;1;13350;2011-09-01;10974;55;13350;0.633;13588;2011-09-05;11212;69;13588;0.079;366;7;8.01266
1074609;1;13350;2011-09-01;10974;55;13350;0.633;15087;2011-10-04;12514;69;15087;0.055;366;6;11.50909
1074609;1;14867;2011-09-29;12294;55;14867;0.409;13588;2011-09-05;11212;69;13588;0.079;366;6;5.17722
1074609;1;14867;2011-09-29;12294;55;14867;0.409;15087;2011-10-04;12514;69;15087;0.055;366;7;7.43636
1074610;1;13369;2011-09-01;10993;55;13369;0.452;13558;2011-09-05;11182;69;13558;0.058;366;7;7.79310
1074610;1;13369;2011-09-01;10993;55;13369;0.452;15088;2011-10-04;12515;69;15088;0.082;366;6;5.51220
1074610;1;14888;2011-09-29;12315;55;14888;0.662;13558;2011-09-05;11182;69;13558;0.058;366;6;11.41379
1074610;1;14888;2011-09-29;12315;55;14888;0.662;15088;2011-10-04;12515;69;15088;0.082;366;7;8.07317
1074612;1;13372;2011-09-01;10996;55;13372;0.655;13555;2011-09-05;11179;69;13555;0.078;366;7;8.39744
1074612;1;13372;2011-09-01;10996;55;13372;0.655;15089;2011-10-04;12516;69;15089;0.029;366;2;22.58621
1074612;1;14885;2011-09-29;12312;55;14885;0.208;13555;2011-09-05;11179;69;13555;0.078;366;6;2.66667
1074612;1;14885;2011-09-29;12312;55;14885;0.208;15089;2011-10-04;12516;69;15089;0.029;366;7;7.17241
1074613;1;13371;2011-09-01;10995;55;13371;0.372;13548;2011-09-05;11172;69;13548;0.050;366;7;7.44000
1074613;1;13371;2011-09-01;10995;55;13371;0.372;15090;2011-10-04;12517;69;15090;0.075;366;6;4.96000
1074613;1;14887;2011-09-29;12314;55;14887;0.585;13548;2011-09-05;11172;69;13548;0.050;366;6;11.70000
1074613;1;14887;2011-09-29;12314;55;14887;0.585;15090;2011-10-04;12517;69;15090;0.075;366;7;7.80000
1074614;1;13370;2011-09-01;10994;55;13370;0.396;13547;2011-09-05;11171;69;13547;0.051;366;7;7.76471
1074614;1;13370;2011-09-01;10994;55;13370;0.396;15091;2011-10-04;12518;69;15091;0.051;366;6;7.76471
1074614;1;14886;2011-09-29;12313;55;14886;0.361;13547;2011-09-05;11171;69;13547;0.051;366;6;7.07843
1074614;1;14886;2011-09-29;12313;55;14886;0.361;15091;2011-10-04;12518;69;15091;0.051;366;7;7.07843
1074615;1;13418;2011-09-01;11042;55;13418;0.477;13528;2011-09-05;11152;69;13528;0.061;366;7;7.81967
1074615;1;13418;2011-09-01;11042;55;13418;0.477;15092;2011-10-04;12519;69;15092;0.088;366;6;5.42045
1074615;1;14934;2011-09-29;12361;55;14934;0.638;13528;2011-09-05;11152;69;13528;0.061;366;6;10.45902
1074615;1;14934;2011-09-29;12361;55;14934;0.638;15092;2011-10-04;12519;69;15092;0.088;366;7;7.25000
1074616;1;13417;2011-09-01;11041;55;13417;0.393;13524;2011-09-05;11148;69;13524;0.050;366;7;7.86000
1074616;1;13417;2011-09-01;11041;55;13417;0.393;15093;2011-10-04;12520;69;15093;0.103;366;6;3.81553
1074616;1;14933;2011-09-29;12360;55;14933;0.751;13524;2011-09-05;11148;69;13524;0.050;366;2;15.02000
1074616;1;14933;2011-09-29;12360;55;14933;0.751;15093;2011-10-04;12520;69;15093;0.103;366;7;7.29126
1074617;1;13420;2011-09-01;11044;55;13420;0.31;13539;2011-09-05;11163;69;13539;0.044;366;7;7.04545
1074617;1;13420;2011-09-01;11044;55;13420;0.31;15094;2011-10-04;12521;69;15094;0.074;366;6;4.18919
1074617;1;14935;2011-09-29;12362;55;14935;0.557;13539;2011-09-05;11163;69;13539;0.044;366;6;12.65909
1074617;1;14935;2011-09-29;12362;55;14935;0.557;15094;2011-10-04;12521;69;15094;0.074;366;7;7.52703
1074618;1;13419;2011-09-01;11043;55;13419;0.504;13545;2011-09-05;11169;69;13545;0.064;366;7;7.87500
1074618;1;13419;2011-09-01;11043;55;13419;0.504;15095;2011-10-04;12522;69;15095;0.098;366;6;5.14286
1074618;1;14936;2011-09-29;12363;55;14936;0.697;13545;2011-09-05;11169;69;13545;0.064;366;6;10.89062
1074618;1;14936;2011-09-29;12363;55;14936;0.697;15095;2011-10-04;12522;69;15095;0.098;366;7;7.11224
1074619;1;12113;2011-08-29;9937;55;12113;0.474;12774;2011-08-31;10398;69;12774;0.063;366;7;7.52381
1074619;1;12113;2011-08-29;9937;55;12113;0.474;14773;2011-09-29;12200;69;14773;0.065;366;6;7.29231
1074619;1;14177;2011-09-26;11801;55;14177;0.467;12774;2011-08-31;10398;69;12774;0.063;366;6;7.41270
1074619;1;14177;2011-09-26;11801;55;14177;0.467;14773;2011-09-29;12200;69;14773;0.065;366;7;7.18462
1074620;1;12115;2011-08-29;9939;55;12115;0.426;12760;2011-08-31;10384;69;12760;0.054;366;7;7.88889
1074620;1;12115;2011-08-29;9939;55;12115;0.426;14771;2011-09-29;12198;69;14771;0.067;366;6;6.35821
1074620;1;14180;2011-09-26;11804;55;14180;0.506;12760;2011-08-31;10384;69;12760;0.054;366;6;9.37037
1074620;1;14180;2011-09-26;11804;55;14180;0.506;14771;2011-09-29;12198;69;14771;0.067;366;7;7.55224
1074621;1;12116;2011-08-29;9940;55;12116;0.367;12753;2011-08-31;10377;69;12753;0.051;366;7;7.19608
1074621;1;12116;2011-08-29;9940;55;12116;0.367;14761;2011-09-29;12188;69;14761;0.056;366;6;6.55357
1074621;1;14179;2011-09-26;11803;55;14179;0.404;12753;2011-08-31;10377;69;12753;0.051;366;6;7.92157
1074621;1;14179;2011-09-26;11803;55;14179;0.404;14761;2011-09-29;12188;69;14761;0.056;366;7;7.21429
1074622;1;12114;2011-08-29;9938;55;12114;0.626;12767;2011-08-31;10391;69;12767;0.075;366;7;8.34667
1074622;1;12114;2011-08-29;9938;55;12114;0.626;14765;2011-09-29;12192;69;14765;0.055;366;6;11.38182
1074622;1;14178;2011-09-26;11802;55;14178;0.373;12767;2011-08-31;10391;69;12767;0.075;366;6;4.97333
1074622;1;14178;2011-09-26;11802;55;14178;0.373;14765;2011-09-29;12192;69;14765;0.055;366;7;6.78182
1074624;1;12140;2011-08-29;9964;55;12140;0.428;12698;2011-08-31;10322;69;12698;0.053;366;7;8.07547
