sample_id;p1_id;p1_date;pv1_id;pv1_value_id;pv1_phenotype_id;pv1_number;pe1_entity_id;p2_id;p2_date;pv2_id;pv2_value_id;pv2_phenotype_id;pv2_number;pe2_entity_id
44527;208084;2011-08-29;180378;55;208084;0.479;366;211029;2011-09-29;182926;69;211029;0.085;366
44527;208837;2011-08-31;180931;69;208837;0.066;366;210537;2011-09-27;182631;156;210537;0.738;366
44527;210341;2011-09-26;182435;55;210341;0.619;366;208837;2011-08-31;180931;69;208837;0.066;366
44527;210341;2011-09-26;182435;55;210341;0.619;366;210537;2011-09-27;182631;156;210537;0.738;366
44527;210341;2011-09-26;182435;55;210341;0.619;366;211029;2011-09-29;182926;69;211029;0.085;366
44527;211029;2011-09-29;182926;69;211029;0.085;366;210537;2011-09-27;182631;156;210537;0.738;366
44528;208090;2011-08-29;180384;55;208090;0.432;366;208827;2011-08-31;180921;69;208827;0.058;366
44528;208090;2011-08-29;180384;55;208090;0.432;366;210521;2011-09-27;182615;156;210521;0.363;366
44528;208090;2011-08-29;180384;55;208090;0.432;366;211012;2011-09-29;182909;69;211012;0.042;366
44528;208827;2011-08-31;180921;69;208827;0.058;366;210521;2011-09-27;182615;156;210521;0.363;366
44528;210345;2011-09-26;182439;55;210345;0.241;366;208827;2011-08-31;180921;69;208827;0.058;366
44528;210345;2011-09-26;182439;55;210345;0.241;366;210521;2011-09-27;182615;156;210521;0.363;366
44528;210345;2011-09-26;182439;55;210345;0.241;366;211012;2011-09-29;182909;69;211012;0.042;366
44528;211012;2011-09-29;182909;69;211012;0.042;366;210521;2011-09-27;182615;156;210521;0.363;366
44529;209411;2011-09-01;181505;55;209411;0.492;366;209668;2011-09-02;181762;156;209668;0.666;366
44529;209411;2011-09-01;181505;55;209411;0.492;366;209747;2011-09-05;181841;69;209747;0.064;366
44529;209411;2011-09-01;181505;55;209411;0.492;366;211294;2011-09-30;183191;156;211294;1.063;366
44529;209411;2011-09-01;181505;55;209411;0.492;366;211435;2011-10-04;183332;69;211435;0.094;366
44529;209747;2011-09-05;181841;69;209747;0.064;366;209668;2011-09-02;181762;156;209668;0.666;366
44529;209747;2011-09-05;181841;69;209747;0.064;366;211294;2011-09-30;183191;156;211294;1.063;366
44529;211119;2011-09-29;183016;55;211119;0.739;366;209668;2011-09-02;181762;156;209668;0.666;366
44529;211119;2011-09-29;183016;55;211119;0.739;366;209747;2011-09-05;181841;69;209747;0.064;366
44529;211119;2011-09-29;183016;55;211119;0.739;366;211294;2011-09-30;183191;156;211294;1.063;366
44529;211119;2011-09-29;183016;55;211119;0.739;366;211435;2011-10-04;183332;69;211435;0.094;366
44529;211435;2011-10-04;183332;69;211435;0.094;366;209668;2011-09-02;181762;156;209668;0.666;366
44529;211435;2011-10-04;183332;69;211435;0.094;366;211294;2011-09-30;183191;156;211294;1.063;366
44530;209421;2011-09-01;181515;55;209421;0.916;366;209647;2011-09-02;181741;156;209647;1.222;366
44530;209421;2011-09-01;181515;55;209421;0.916;366;209770;2011-09-05;181864;69;209770;0.110;366
44530;209421;2011-09-01;181515;55;209421;0.916;366;211311;2011-09-30;183208;156;211311;0.680;366
44530;209421;2011-09-01;181515;55;209421;0.916;366;211459;2011-10-04;183356;69;211459;0.067;366
44530;209770;2011-09-05;181864;69;209770;0.110;366;209647;2011-09-02;181741;156;209647;1.222;366
44530;209770;2011-09-05;181864;69;209770;0.110;366;211311;2011-09-30;183208;156;211311;0.680;366
44530;211129;2011-09-29;183026;55;211129;0.563;366;209647;2011-09-02;181741;156;209647;1.222;366
44530;211129;2011-09-29;183026;55;211129;0.563;366;209770;2011-09-05;181864;69;209770;0.110;366
44530;211129;2011-09-29;183026;55;211129;0.563;366;211311;2011-09-30;183208;156;211311;0.680;366
44530;211129;2011-09-29;183026;55;211129;0.563;366;211459;2011-10-04;183356;69;211459;0.067;366
44530;211459;2011-10-04;183356;69;211459;0.067;366;209647;2011-09-02;181741;156;209647;1.222;366
44530;211459;2011-10-04;183356;69;211459;0.067;366;211311;2011-09-30;183208;156;211311;0.680;366
44531;209413;2011-09-01;181507;55;209413;0.608;366;209656;2011-09-02;181750;156;209656;0.797;366
44531;209413;2011-09-01;181507;55;209413;0.608;366;209761;2011-09-05;181855;69;209761;0.071;366
44531;209413;2011-09-01;181507;55;209413;0.608;366;211293;2011-09-30;183190;156;211293;0.684;366
44531;209413;2011-09-01;181507;55;209413;0.608;366;211436;2011-10-04;183333;69;211436;0.062;366
44531;209761;2011-09-05;181855;69;209761;0.071;366;209656;2011-09-02;181750;156;209656;0.797;366
44531;209761;2011-09-05;181855;69;209761;0.071;366;211293;2011-09-30;183190;156;211293;0.684;366
44531;211120;2011-09-29;183017;55;211120;0.475;366;209656;2011-09-02;181750;156;209656;0.797;366
44531;211120;2011-09-29;183017;55;211120;0.475;366;209761;2011-09-05;181855;69;209761;0.071;366
44531;211120;2011-09-29;183017;55;211120;0.475;366;211293;2011-09-30;183190;156;211293;0.684;366
44531;211120;2011-09-29;183017;55;211120;0.475;366;211436;2011-10-04;183333;69;211436;0.062;366
44531;211436;2011-10-04;183333;69;211436;0.062;366;209656;2011-09-02;181750;156;209656;0.797;366
44531;211436;2011-10-04;183333;69;211436;0.062;366;211293;2011-09-30;183190;156;211293;0.684;366
44532;208092;2011-08-29;180386;55;208092;0.576;366;208813;2011-08-31;180907;69;208813;0.075;366
44532;208092;2011-08-29;180386;55;208092;0.576;366;210527;2011-09-27;182621;156;210527;0.667;366
44532;208092;2011-08-29;180386;55;208092;0.576;366;211020;2011-09-29;182917;69;211020;0.071;366
44532;208813;2011-08-31;180907;69;208813;0.075;366;210527;2011-09-27;182621;156;210527;0.667;366
44532;210350;2011-09-26;182444;55;210350;0.503;366;208813;2011-08-31;180907;69;208813;0.075;366
44532;210350;2011-09-26;182444;55;210350;0.503;366;210527;2011-09-27;182621;156;210527;0.667;366
44532;210350;2011-09-26;182444;55;210350;0.503;366;211020;2011-09-29;182917;69;211020;0.071;366
44532;211020;2011-09-29;182917;69;211020;0.071;366;210527;2011-09-27;182621;156;210527;0.667;366
44533;209398;2011-09-01;181492;55;209398;0.402;366;209675;2011-09-02;181769;156;209675;0.568;366
44533;209398;2011-09-01;181492;55;209398;0.402;366;209743;2011-09-05;181837;69;209743;0.056;366
44533;209398;2011-09-01;181492;55;209398;0.402;366;211295;2011-09-30;183192;156;211295;1.014;366
44533;209398;2011-09-01;181492;55;209398;0.402;366;211425;2011-10-04;183322;69;211425;0.077;366
44533;209743;2011-09-05;181837;69;209743;0.056;366;209675;2011-09-02;181769;156;209675;0.568;366
44533;209743;2011-09-05;181837;69;209743;0.056;366;211295;2011-09-30;183192;156;211295;1.014;366
44533;211104;2011-09-29;183001;55;211104;0.672;366;209675;2011-09-02;181769;156;209675;0.568;366
44533;211104;2011-09-29;183001;55;211104;0.672;366;209743;2011-09-05;181837;69;209743;0.056;366
44533;211104;2011-09-29;183001;55;211104;0.672;366;211295;2011-09-30;183192;156;211295;1.014;366
44533;211104;2011-09-29;183001;55;211104;0.672;366;211425;2011-10-04;183322;69;211425;0.077;366
44533;211425;2011-10-04;183322;69;211425;0.077;366;209675;2011-09-02;181769;156;209675;0.568;366
44533;211425;2011-10-04;183322;69;211425;0.077;366;211295;2011-09-30;183192;156;211295;1.014;366
44534;208063;2011-08-29;180357;55;208063;0.306;366;208846;2011-08-31;180940;69;208846;0.049;366
44534;208063;2011-08-29;180357;55;208063;0.306;366;210517;2011-09-27;182611;156;210517;0.408;366
44534;208063;2011-08-29;180357;55;208063;0.306;366;211005;2011-09-29;182902;69;211005;0.045;366
44534;208846;2011-08-31;180940;69;208846;0.049;366;210517;2011-09-27;182611;156;210517;0.408;366
44534;210322;2011-09-26;182416;55;210322;0.283;366;208846;2011-08-31;180940;69;208846;0.049;366
44534;210322;2011-09-26;182416;55;210322;0.283;366;210517;2011-09-27;182611;156;210517;0.408;366
44534;210322;2011-09-26;182416;55;210322;0.283;366;211005;2011-09-29;182902;69;211005;0.045;366
44534;211005;2011-09-29;182902;69;211005;0.045;366;210517;2011-09-27;182611;156;210517;0.408;366
44535;208076;2011-08-29;180370;55;208076;0.412;366;208821;2011-08-31;180915;69;208821;0.055;366
44535;208076;2011-08-29;180370;55;208076;0.412;366;210514;2011-09-27;182608;156;210514;0.759;366
44535;208076;2011-08-29;180370;55;208076;0.412;366;211008;2011-09-29;182905;69;211008;0.067;366
44535;208821;2011-08-31;180915;69;208821;0.055;366;210514;2011-09-27;182608;156;210514;0.759;366
44535;210331;2011-09-26;182425;55;210331;0.523;366;208821;2011-08-31;180915;69;208821;0.055;366
44535;210331;2011-09-26;182425;55;210331;0.523;366;210514;2011-09-27;182608;156;210514;0.759;366
44535;210331;2011-09-26;182425;55;210331;0.523;366;211008;2011-09-29;182905;69;211008;0.067;366
44535;211008;2011-09-29;182905;69;211008;0.067;366;210514;2011-09-27;182608;156;210514;0.759;366
44536;208071;2011-08-29;180365;55;208071;0.746;366;208820;2011-08-31;180914;69;208820;0.089;366
44536;208071;2011-08-29;180365;55;208071;0.746;366;210516;2011-09-27;182610;156;210516;0.734;366
44536;208071;2011-08-29;180365;55;208071;0.746;366;211006;2011-09-29;182903;69;211006;0.063;366
44536;208820;2011-08-31;180914;69;208820;0.089;366;210516;2011-09-27;182610;156;210516;0.734;366
44536;210330;2011-09-26;182424;55;210330;0.408;366;208820;2011-08-31;180914;69;208820;0.089;366
44536;210330;2011-09-26;182424;55;210330;0.408;366;210516;2011-09-27;182610;156;210516;0.734;366
44536;210330;2011-09-26;182424;55;210330;0.408;366;211006;2011-09-29;182903;69;211006;0.063;366
44536;211006;2011-09-29;182903;69;211006;0.063;366;210516;2011-09-27;182610;156;210516;0.734;366
44537;209397;2011-09-01;181491;55;209397;0.466;366;209666;2011-09-02;181760;156;209666;0.735;366
44537;209397;2011-09-01;181491;55;209397;0.466;366;209752;2011-09-05;181846;69;209752;0.069;366
44537;209397;2011-09-01;181491;55;209397;0.466;366;211291;2011-09-30;183188;156;211291;0.900;366
44537;209397;2011-09-01;181491;55;209397;0.466;366;211422;2011-10-04;183319;69;211422;0.075;366
44537;209752;2011-09-05;181846;69;209752;0.069;366;209666;2011-09-02;181760;156;209666;0.735;366
44537;209752;2011-09-05;181846;69;209752;0.069;366;211291;2011-09-30;183188;156;211291;0.900;366
44537;211103;2011-09-29;183000;55;211103;0.623;366;209666;2011-09-02;181760;156;209666;0.735;366
44537;211103;2011-09-29;183000;55;211103;0.623;366;209752;2011-09-05;181846;69;209752;0.069;366
44537;211103;2011-09-29;183000;55;211103;0.623;366;211291;2011-09-30;183188;156;211291;0.900;366
44537;211103;2011-09-29;183000;55;211103;0.623;366;211422;2011-10-04;183319;69;211422;0.075;366
44537;211422;2011-10-04;183319;69;211422;0.075;366;209666;2011-09-02;181760;156;209666;0.735;366
44537;211422;2011-10-04;183319;69;211422;0.075;366;211291;2011-09-30;183188;156;211291;0.900;366
44538;209404;2011-09-01;181498;55;209404;0.477;366;209662;2011-09-02;181756;156;209662;0.701;366
44538;209404;2011-09-01;181498;55;209404;0.477;366;209758;2011-09-05;181852;69;209758;0.058;366
44538;209404;2011-09-01;181498;55;209404;0.477;366;211323;2011-09-30;183220;156;211323;0.932;366
44538;209404;2011-09-01;181498;55;209404;0.477;366;211400;2011-10-04;183297;69;211400;0.074;366
44538;209758;2011-09-05;181852;69;209758;0.058;366;209662;2011-09-02;181756;156;209662;0.701;366
44538;209758;2011-09-05;181852;69;209758;0.058;366;211323;2011-09-30;183220;156;211323;0.932;366
44538;211113;2011-09-29;183010;55;211113;0.630;366;209662;2011-09-02;181756;156;209662;0.701;366
44538;211113;2011-09-29;183010;55;211113;0.630;366;209758;2011-09-05;181852;69;209758;0.058;366
44538;211113;2011-09-29;183010;55;211113;0.630;366;211323;2011-09-30;183220;156;211323;0.932;366
44538;211113;2011-09-29;183010;55;211113;0.630;366;211400;2011-10-04;183297;69;211400;0.074;366
44538;211400;2011-10-04;183297;69;211400;0.074;366;209662;2011-09-02;181756;156;209662;0.701;366
44538;211400;2011-10-04;183297;69;211400;0.074;366;211323;2011-09-30;183220;156;211323;0.932;366
44539;209406;2011-09-01;181500;55;209406;0.609;366;209674;2011-09-02;181768;156;209674;0.911;366
44539;209406;2011-09-01;181500;55;209406;0.609;366;209742;2011-09-05;181836;69;209742;0.081;366
44539;209406;2011-09-01;181500;55;209406;0.609;366;211318;2011-09-30;183215;156;211318;0.975;366
44539;209406;2011-09-01;181500;55;209406;0.609;366;211401;2011-10-04;183298;69;211401;0.079;366
44539;209742;2011-09-05;181836;69;209742;0.081;366;209674;2011-09-02;181768;156;209674;0.911;366
44539;209742;2011-09-05;181836;69;209742;0.081;366;211318;2011-09-30;183215;156;211318;0.975;366
44539;211114;2011-09-29;183011;55;211114;0.701;366;209674;2011-09-02;181768;156;209674;0.911;366
44539;211114;2011-09-29;183011;55;211114;0.701;366;209742;2011-09-05;181836;69;209742;0.081;366
44539;211114;2011-09-29;183011;55;211114;0.701;366;211318;2011-09-30;183215;156;211318;0.975;366
44539;211114;2011-09-29;183011;55;211114;0.701;366;211401;2011-10-04;183298;69;211401;0.079;366
44539;211401;2011-10-04;183298;69;211401;0.079;366;209674;2011-09-02;181768;156;209674;0.911;366
44539;211401;2011-10-04;183298;69;211401;0.079;366;211318;2011-09-30;183215;156;211318;0.975;366
44540;208068;2011-08-29;180362;55;208068;0.422;366;208845;2011-08-31;180939;69;208845;0.070;366
44540;208068;2011-08-29;180362;55;208068;0.422;366;210544;2011-09-27;182638;156;210544;0.480;366
44540;208068;2011-08-29;180362;55;208068;0.422;366;211036;2011-09-29;182933;69;211036;0.045;366
44540;208845;2011-08-31;180939;69;208845;0.070;366;210544;2011-09-27;182638;156;210544;0.480;366
44540;210326;2011-09-26;182420;55;210326;0.313;366;208845;2011-08-31;180939;69;208845;0.070;366
44540;210326;2011-09-26;182420;55;210326;0.313;366;210544;2011-09-27;182638;156;210544;0.480;366
44540;210326;2011-09-26;182420;55;210326;0.313;366;211036;2011-09-29;182933;69;211036;0.045;366
44540;211036;2011-09-29;182933;69;211036;0.045;366;210544;2011-09-27;182638;156;210544;0.480;366
44541;209392;2011-09-01;181486;55;209392;0.836;366;209664;2011-09-02;181758;156;209664;1.285;366
44541;209392;2011-09-01;181486;55;209392;0.836;366;209760;2011-09-05;181854;69;209760;0.109;366
44541;209392;2011-09-01;181486;55;209392;0.836;366;211325;2011-09-30;183222;156;211325;1.401;366
44541;209392;2011-09-01;181486;55;209392;0.836;366;211472;2011-10-04;183369;69;211472;0.14;366
44541;209760;2011-09-05;181854;69;209760;0.109;366;209664;2011-09-02;181758;156;209664;1.285;366
44541;209760;2011-09-05;181854;69;209760;0.109;366;211325;2011-09-30;183222;156;211325;1.401;366
44541;211101;2011-09-29;182998;55;211101;1.134;366;209664;2011-09-02;181758;156;209664;1.285;366
44541;211101;2011-09-29;182998;55;211101;1.134;366;209760;2011-09-05;181854;69;209760;0.109;366
44541;211101;2011-09-29;182998;55;211101;1.134;366;211325;2011-09-30;183222;156;211325;1.401;366
44541;211101;2011-09-29;182998;55;211101;1.134;366;211472;2011-10-04;183369;69;211472;0.14;366
44541;211472;2011-10-04;183369;69;211472;0.14;366;209664;2011-09-02;181758;156;209664;1.285;366
44541;211472;2011-10-04;183369;69;211472;0.14;366;211325;2011-09-30;183222;156;211325;1.401;366
44542;208064;2011-08-29;180358;55;208064;0.431;366;208833;2011-08-31;180927;69;208833;0.047;366
44542;208064;2011-08-29;180358;55;208064;0.431;366;210535;2011-09-27;182629;156;210535;0.394;366
44542;208064;2011-08-29;180358;55;208064;0.431;366;211024;2011-09-29;182921;69;211024;0.041;366
44542;208833;2011-08-31;180927;69;208833;0.047;366;210535;2011-09-27;182629;156;210535;0.394;366
44542;210321;2011-09-26;182415;55;210321;0.260;366;208833;2011-08-31;180927;69;208833;0.047;366
44542;210321;2011-09-26;182415;55;210321;0.260;366;210535;2011-09-27;182629;156;210535;0.394;366
44542;210321;2011-09-26;182415;55;210321;0.260;366;211024;2011-09-29;182921;69;211024;0.041;366
44542;211024;2011-09-29;182921;69;211024;0.041;366;210535;2011-09-27;182629;156;210535;0.394;366
44543;209402;2011-09-01;181496;55;209402;0.294;366;209672;2011-09-02;181766;156;209672;0.402;366
44543;209402;2011-09-01;181496;55;209402;0.294;366;209741;2011-09-05;181835;69;209741;0.044;366
44543;209402;2011-09-01;181496;55;209402;0.294;366;211310;2011-09-30;183207;156;211310;0.960;366
44543;209402;2011-09-01;181496;55;209402;0.294;366;211446;2011-10-04;183343;69;211446;0.075;366
44543;209741;2011-09-05;181835;69;209741;0.044;366;209672;2011-09-02;181766;156;209672;0.402;366
44543;209741;2011-09-05;181835;69;209741;0.044;366;211310;2011-09-30;183207;156;211310;0.960;366
44543;211109;2011-09-29;183006;55;211109;0.727;366;209672;2011-09-02;181766;156;209672;0.402;366
44543;211109;2011-09-29;183006;55;211109;0.727;366;209741;2011-09-05;181835;69;209741;0.044;366
44543;211109;2011-09-29;183006;55;211109;0.727;366;211310;2011-09-30;183207;156;211310;0.960;366
44543;211109;2011-09-29;183006;55;211109;0.727;366;211446;2011-10-04;183343;69;211446;0.075;366
44543;211446;2011-10-04;183343;69;211446;0.075;366;209672;2011-09-02;181766;156;209672;0.402;366
44543;211446;2011-10-04;183343;69;211446;0.075;366;211310;2011-09-30;183207;156;211310;0.960;366
44544;208074;2011-08-29;180368;55;208074;0.629;366;208835;2011-08-31;180929;69;208835;0.094;366
44544;208074;2011-08-29;180368;55;208074;0.629;366;210529;2011-09-27;182623;156;210529;0.553;366
44544;208074;2011-08-29;180368;55;208074;0.629;366;211022;2011-09-29;182919;69;211022;0.055;366
44544;208835;2011-08-31;180929;69;208835;0.094;366;210529;2011-09-27;182623;156;210529;0.553;366
44544;210329;2011-09-26;182423;55;210329;0.319;366;208835;2011-08-31;180929;69;208835;0.094;366
44544;210329;2011-09-26;182423;55;210329;0.319;366;210529;2011-09-27;182623;156;210529;0.553;366
44544;210329;2011-09-26;182423;55;210329;0.319;366;211022;2011-09-29;182919;69;211022;0.055;366
44544;211022;2011-09-29;182919;69;211022;0.055;366;210529;2011-09-27;182623;156;210529;0.553;366
44545;208067;2011-08-29;180361;55;208067;0.474;366;208818;2011-08-31;180912;69;208818;0.070;366
44545;208067;2011-08-29;180361;55;208067;0.474;366;210511;2011-09-27;182605;156;210511;0.574;366
44545;208067;2011-08-29;180361;55;208067;0.474;366;211010;2011-09-29;182907;69;211010;0.057;366
44545;208818;2011-08-31;180912;69;208818;0.070;366;210511;2011-09-27;182605;156;210511;0.574;366
44545;210325;2011-09-26;182419;55;210325;0.407;366;208818;2011-08-31;180912;69;208818;0.070;366
44545;210325;2011-09-26;182419;55;210325;0.407;366;210511;2011-09-27;182605;156;210511;0.574;366
44545;210325;2011-09-26;182419;55;210325;0.407;366;211010;2011-09-29;182907;69;211010;0.057;366
44545;211010;2011-09-29;182907;69;211010;0.057;366;210511;2011-09-27;182605;156;210511;0.574;366
44546;209395;2011-09-01;181489;55;209395;0.302;366;209658;2011-09-02;181752;156;209658;0.457;366
44546;209395;2011-09-01;181489;55;209395;0.302;366;209755;2011-09-05;181849;69;209755;0.049;366
44546;209395;2011-09-01;181489;55;209395;0.302;366;211305;2011-09-30;183202;156;211305;0.477;366
44546;209395;2011-09-01;181489;55;209395;0.302;366;211424;2011-10-04;183321;69;211424;0.046;366
44546;209755;2011-09-05;181849;69;209755;0.049;366;209658;2011-09-02;181752;156;209658;0.457;366
44546;209755;2011-09-05;181849;69;209755;0.049;366;211305;2011-09-30;183202;156;211305;0.477;366
44546;211105;2011-09-29;183002;55;211105;0.335;366;209658;2011-09-02;181752;156;209658;0.457;366
44546;211105;2011-09-29;183002;55;211105;0.335;366;209755;2011-09-05;181849;69;209755;0.049;366
44546;211105;2011-09-29;183002;55;211105;0.335;366;211305;2011-09-30;183202;156;211305;0.477;366
