sample_id;subspecies;p1_id;p1_date;pv1_id;pv1_value_id;pv1_phenotype_id;pv1_number;p2_id;p2_date;pv2_id;pv2_value_id;pv2_phenotype_id;pv2_number;p3_id;p3_date;pv3_id;pv3_value_id;pv3_phenotype_id;pv3_number;entity_id;is_valid;value
1074538;1;12147;2011-08-29;9971;55;12147;0.451;14326;2011-09-27;11950;156;14326;0.686;14818;2011-09-29;12245;69;14818;0.068;366;6;0.61974
1074538;1;14210;2011-09-26;11834;55;14210;0.495;14326;2011-09-27;11950;156;14326;0.686;12713;2011-08-31;10337;69;12713;0.061;366;6;0.69440
1074538;1;14210;2011-09-26;11834;55;14210;0.495;14326;2011-09-27;11950;156;14326;0.686;14818;2011-09-29;12245;69;14818;0.068;366;7;0.69094
1074539;1;12146;2011-08-29;9970;55;12146;1.034;14314;2011-09-27;11938;156;14314;1.033;12706;2011-08-31;10330;69;12706;0.136;366;0;1.00111
1074539;1;12146;2011-08-29;9970;55;12146;1.034;14314;2011-09-27;11938;156;14314;1.033;14804;2011-09-29;12231;69;14804;0.092;366;0;1.00106
1074539;1;14212;2011-09-26;11836;55;14212;0.725;14314;2011-09-27;11938;156;14314;1.033;12706;2011-08-31;10330;69;12706;0.136;366;6;0.65663
1074539;1;14212;2011-09-26;11836;55;14212;0.725;14314;2011-09-27;11938;156;14314;1.033;14804;2011-09-29;12231;69;14804;0.092;366;7;0.67269
1074540;1;12172;2011-08-29;9996;55;12172;0.503;14345;2011-09-27;11969;156;14345;0.834;12747;2011-08-31;10371;69;12747;0.077;366;6;0.56275
1074540;1;12172;2011-08-29;9996;55;12172;0.503;14345;2011-09-27;11969;156;14345;0.834;14828;2011-09-29;12255;69;14828;0.069;366;6;0.56732
1074540;1;14234;2011-09-26;11858;55;14234;0.565;14345;2011-09-27;11969;156;14345;0.834;12747;2011-08-31;10371;69;12747;0.077;366;6;0.64465
1074540;1;14234;2011-09-26;11858;55;14234;0.565;14345;2011-09-27;11969;156;14345;0.834;14828;2011-09-29;12255;69;14828;0.069;366;7;0.64837
1074541;1;12169;2011-08-29;9993;55;12169;0.583;14346;2011-09-27;11970;156;14346;0.742;12726;2011-08-31;10350;69;12726;0.085;366;6;0.75799
1074541;1;12169;2011-08-29;9993;55;12169;0.583;14346;2011-09-27;11970;156;14346;0.742;14829;2011-09-29;12256;69;14829;0.066;366;6;0.76479
1074541;1;14233;2011-09-26;11857;55;14233;0.470;14346;2011-09-27;11970;156;14346;0.742;12726;2011-08-31;10350;69;12726;0.085;366;6;0.58600
1074541;1;14233;2011-09-26;11857;55;14233;0.470;14346;2011-09-27;11970;156;14346;0.742;14829;2011-09-29;12256;69;14829;0.066;366;7;0.59763
1074542;1;12170;2011-08-29;9994;55;12170;0.499;14336;2011-09-27;11960;156;14336;1.202;12732;2011-08-31;10356;69;12732;0.057;366;6;0.38603
1074542;1;12170;2011-08-29;9994;55;12170;0.499;14336;2011-09-27;11960;156;14336;1.202;14837;2011-09-29;12264;69;14837;0.100;366;6;0.36207
1074542;1;14236;2011-09-26;11860;55;14236;0.784;14336;2011-09-27;11960;156;14336;1.202;12732;2011-08-31;10356;69;12732;0.057;366;6;0.63493
1074542;1;14236;2011-09-26;11860;55;14236;0.784;14336;2011-09-27;11960;156;14336;1.202;14837;2011-09-29;12264;69;14837;0.100;366;7;0.62069
1074543;1;12171;2011-08-29;9995;55;12171;0.617;14341;2011-09-27;11965;156;14341;1.393;12746;2011-08-31;10370;69;12746;0.091;366;6;0.40399
1074543;1;12171;2011-08-29;9995;55;12171;0.617;14341;2011-09-27;11965;156;14341;1.393;14838;2011-09-29;12265;69;14838;0.118;366;6;0.39137
1074543;1;14235;2011-09-26;11859;55;14235;0.972;14341;2011-09-27;11965;156;14341;1.393;12746;2011-08-31;10370;69;12746;0.091;366;6;0.67665
1074543;1;14235;2011-09-26;11859;55;14235;0.972;14341;2011-09-27;11965;156;14341;1.393;14838;2011-09-29;12265;69;14838;0.118;366;7;0.66980
1074544;1;13341;2011-09-01;10965;55;13341;0.576;13495;2011-09-02;11119;156;13495;0.806;13606;2011-09-05;11230;69;13606;0.079;366;7;0.68363
1074544;1;13341;2011-09-01;10965;55;13341;0.576;13495;2011-09-02;11119;156;13495;0.806;15048;2011-10-04;12475;69;15048;0.099;366;6;0.67468
1074544;1;13341;2011-09-01;10965;55;13341;0.576;14969;2011-09-30;12396;156;14969;1.009;13606;2011-09-05;11230;69;13606;0.079;366;6;0.53441
1074544;1;13341;2011-09-01;10965;55;13341;0.576;14969;2011-09-30;12396;156;14969;1.009;15048;2011-10-04;12475;69;15048;0.099;366;6;0.52418
1074544;1;14857;2011-09-29;12284;55;14857;0.830;13495;2011-09-02;11119;156;13495;0.806;13606;2011-09-05;11230;69;13606;0.079;366;0;1.03301
1074544;1;14857;2011-09-29;12284;55;14857;0.830;13495;2011-09-02;11119;156;13495;0.806;15048;2011-10-04;12475;69;15048;0.099;366;0;1.03395
1074544;1;14857;2011-09-29;12284;55;14857;0.830;14969;2011-09-30;12396;156;14969;1.009;13606;2011-09-05;11230;69;13606;0.079;366;6;0.80753
1074544;1;14857;2011-09-29;12284;55;14857;0.830;14969;2011-09-30;12396;156;14969;1.009;15048;2011-10-04;12475;69;15048;0.099;366;7;0.80330
1074545;1;13343;2011-09-01;10967;55;13343;0.735;13511;2011-09-02;11135;156;13511;1.064;13590;2011-09-05;11214;69;13590;0.096;366;7;0.66012
1074545;1;13343;2011-09-01;10967;55;13343;0.735;13511;2011-09-02;11135;156;13511;1.064;15049;2011-10-04;12476;69;15049;0.063;366;6;0.67133
1074545;1;13343;2011-09-01;10967;55;13343;0.735;14974;2011-09-30;12401;156;14974;0.617;13590;2011-09-05;11214;69;13590;0.096;366;0;1.22649
1074545;1;13343;2011-09-01;10967;55;13343;0.735;14974;2011-09-30;12401;156;14974;0.617;15049;2011-10-04;12476;69;15049;0.063;366;0;1.21300
1074545;1;14858;2011-09-29;12285;55;14858;0.440;13511;2011-09-02;11135;156;13511;1.064;13590;2011-09-05;11214;69;13590;0.096;366;6;0.35537
1074545;1;14858;2011-09-29;12285;55;14858;0.440;13511;2011-09-02;11135;156;13511;1.064;15049;2011-10-04;12476;69;15049;0.063;366;6;0.37662
1074545;1;14858;2011-09-29;12285;55;14858;0.440;14974;2011-09-30;12401;156;14974;0.617;13590;2011-09-05;11214;69;13590;0.096;366;6;0.66027
1074545;1;14858;2011-09-29;12285;55;14858;0.440;14974;2011-09-30;12401;156;14974;0.617;15049;2011-10-04;12476;69;15049;0.063;366;7;0.68051
1074546;1;13342;2011-09-01;10966;55;13342;0.477;13504;2011-09-02;11128;156;13504;0.701;13600;2011-09-05;11224;69;13600;0.058;366;7;0.65163
1074546;1;13342;2011-09-01;10966;55;13342;0.477;13504;2011-09-02;11128;156;13504;0.701;15050;2011-10-04;12477;69;15050;0.074;366;6;0.64274
1074546;1;13342;2011-09-01;10966;55;13342;0.477;14973;2011-09-30;12400;156;14973;0.932;13600;2011-09-05;11224;69;13600;0.058;366;6;0.47941
1074546;1;13342;2011-09-01;10966;55;13342;0.477;14973;2011-09-30;12400;156;14973;0.932;15050;2011-10-04;12477;69;15050;0.074;366;6;0.46970
1074546;1;14859;2011-09-29;12286;55;14859;0.630;13504;2011-09-02;11128;156;13504;0.701;13600;2011-09-05;11224;69;13600;0.058;366;6;0.88958
1074546;1;14859;2011-09-29;12286;55;14859;0.630;13504;2011-09-02;11128;156;13504;0.701;15050;2011-10-04;12477;69;15050;0.074;366;6;0.88676
1074546;1;14859;2011-09-29;12286;55;14859;0.630;14973;2011-09-30;12400;156;14973;0.932;13600;2011-09-05;11224;69;13600;0.058;366;6;0.65446
1074546;1;14859;2011-09-29;12286;55;14859;0.630;14973;2011-09-30;12400;156;14973;0.932;15050;2011-10-04;12477;69;15050;0.074;366;7;0.64802
1074547;1;13344;2011-09-01;10968;55;13344;0.609;13516;2011-09-02;11140;156;13516;0.911;13584;2011-09-05;11208;69;13584;0.081;366;7;0.63614
1074547;1;13344;2011-09-01;10968;55;13344;0.609;13516;2011-09-02;11140;156;13516;0.911;15051;2011-10-04;12478;69;15051;0.079;366;6;0.63702
1074547;1;13344;2011-09-01;10968;55;13344;0.609;14968;2011-09-30;12395;156;14968;0.975;13584;2011-09-05;11208;69;13584;0.081;366;6;0.59060
1074547;1;13344;2011-09-01;10968;55;13344;0.609;14968;2011-09-30;12395;156;14968;0.975;15051;2011-10-04;12478;69;15051;0.079;366;6;0.59152
1074547;1;14860;2011-09-29;12287;55;14860;0.701;13516;2011-09-02;11140;156;13516;0.911;13584;2011-09-05;11208;69;13584;0.081;366;6;0.74699
1074547;1;14860;2011-09-29;12287;55;14860;0.701;13516;2011-09-02;11140;156;13516;0.911;15051;2011-10-04;12478;69;15051;0.079;366;6;0.74760
1074547;1;14860;2011-09-29;12287;55;14860;0.701;14968;2011-09-30;12395;156;14968;0.975;13584;2011-09-05;11208;69;13584;0.081;366;6;0.69351
1074547;1;14860;2011-09-29;12287;55;14860;0.701;14968;2011-09-30;12395;156;14968;0.975;15051;2011-10-04;12478;69;15051;0.079;366;7;0.69420
1074548;1;13386;2011-09-01;11010;55;13386;1.301;13440;2011-09-02;11064;156;13440;1.596;13566;2011-09-05;11190;69;13566;0.151;366;7;0.79585
1074548;1;13386;2011-09-01;11010;55;13386;1.301;13440;2011-09-02;11064;156;13440;1.596;15052;2011-10-04;12479;69;15052;0.089;366;6;0.80425
1074548;1;13386;2011-09-01;11010;55;13386;1.301;14992;2011-09-30;12419;156;14992;0.991;13566;2011-09-05;11190;69;13566;0.151;366;0;1.36905
1074548;1;13386;2011-09-01;11010;55;13386;1.301;14992;2011-09-30;12419;156;14992;0.991;15052;2011-10-04;12479;69;15052;0.089;366;0;1.34368
1074548;1;14902;2011-09-29;12329;55;14902;0.728;13440;2011-09-02;11064;156;13440;1.596;13566;2011-09-05;11190;69;13566;0.151;366;6;0.39931
1074548;1;14902;2011-09-29;12329;55;14902;0.728;13440;2011-09-02;11064;156;13440;1.596;15052;2011-10-04;12479;69;15052;0.089;366;6;0.42402
1074548;1;14902;2011-09-29;12329;55;14902;0.728;14992;2011-09-30;12419;156;14992;0.991;13566;2011-09-05;11190;69;13566;0.151;366;6;0.68690
1074548;1;14902;2011-09-29;12329;55;14902;0.728;14992;2011-09-30;12419;156;14992;0.991;15052;2011-10-04;12479;69;15052;0.089;366;7;0.70843
1074549;1;13385;2011-09-01;11009;55;13385;1.098;13437;2011-09-02;11061;156;13437;1.525;13574;2011-09-05;11198;69;13574;0.131;366;7;0.69369
1074549;1;13385;2011-09-01;11009;55;13385;1.098;13437;2011-09-02;11061;156;13437;1.525;15053;2011-10-04;12480;69;15053;0.089;366;6;0.70265
1074549;1;13385;2011-09-01;11009;55;13385;1.098;14985;2011-09-30;12412;156;14985;0.894;13574;2011-09-05;11198;69;13574;0.131;366;0;1.26737
1074549;1;13385;2011-09-01;11009;55;13385;1.098;14985;2011-09-30;12412;156;14985;0.894;15053;2011-10-04;12480;69;15053;0.089;366;0;1.25342
1074549;1;14901;2011-09-29;12328;55;14901;0.663;13437;2011-09-02;11061;156;13437;1.525;13574;2011-09-05;11198;69;13574;0.131;366;6;0.38164
1074549;1;14901;2011-09-29;12328;55;14901;0.663;13437;2011-09-02;11061;156;13437;1.525;15053;2011-10-04;12480;69;15053;0.089;366;6;0.39972
1074549;1;14901;2011-09-29;12328;55;14901;0.663;14985;2011-09-30;12412;156;14985;0.894;13574;2011-09-05;11198;69;13574;0.131;366;6;0.69725
1074549;1;14901;2011-09-29;12328;55;14901;0.663;14985;2011-09-30;12412;156;14985;0.894;15053;2011-10-04;12480;69;15053;0.089;366;7;0.71304
1074550;1;13388;2011-09-01;11012;55;13388;0.847;13439;2011-09-02;11063;156;13439;1.239;13567;2011-09-05;11191;69;13567;0.108;366;7;0.65340
1074550;1;13388;2011-09-01;11012;55;13388;0.847;13439;2011-09-02;11063;156;13439;1.239;15054;2011-10-04;12481;69;15054;0.104;366;6;0.65463
1074550;1;13388;2011-09-01;11012;55;13388;0.847;14997;2011-09-30;12424;156;14997;1.111;13567;2011-09-05;11191;69;13567;0.108;366;6;0.73679
1074550;1;13388;2011-09-01;11012;55;13388;0.847;14997;2011-09-30;12424;156;14997;1.111;15054;2011-10-04;12481;69;15054;0.104;366;6;0.73784
1074550;1;14904;2011-09-29;12331;55;14904;0.838;13439;2011-09-02;11063;156;13439;1.239;13567;2011-09-05;11191;69;13567;0.108;366;6;0.64545
1074550;1;14904;2011-09-29;12331;55;14904;0.838;13439;2011-09-02;11063;156;13439;1.239;15054;2011-10-04;12481;69;15054;0.104;366;6;0.64670
1074550;1;14904;2011-09-29;12331;55;14904;0.838;14997;2011-09-30;12424;156;14997;1.111;13567;2011-09-05;11191;69;13567;0.108;366;6;0.72782
1074550;1;14904;2011-09-29;12331;55;14904;0.838;14997;2011-09-30;12424;156;14997;1.111;15054;2011-10-04;12481;69;15054;0.104;366;7;0.72890
1074551;1;13387;2011-09-01;11011;55;13387;0.698;13448;2011-09-02;11072;156;13448;0.949;13554;2011-09-05;11178;69;13554;0.087;366;7;0.70882
1074551;1;13387;2011-09-01;11011;55;13387;0.698;13448;2011-09-02;11072;156;13448;0.949;15055;2011-10-04;12482;69;15055;0.09;366;6;0.70780
1074551;1;13387;2011-09-01;11011;55;13387;0.698;14987;2011-09-30;12414;156;14987;0.909;13554;2011-09-05;11178;69;13554;0.087;366;6;0.74331
1074551;1;13387;2011-09-01;11011;55;13387;0.698;14987;2011-09-30;12414;156;14987;0.909;15055;2011-10-04;12482;69;15055;0.09;366;6;0.74237
1074551;1;14903;2011-09-29;12330;55;14903;0.626;13448;2011-09-02;11072;156;13448;0.949;13554;2011-09-05;11178;69;13554;0.087;366;6;0.62529
1074551;1;14903;2011-09-29;12330;55;14903;0.626;13448;2011-09-02;11072;156;13448;0.949;15055;2011-10-04;12482;69;15055;0.09;366;6;0.62398
1074551;1;14903;2011-09-29;12330;55;14903;0.626;14987;2011-09-30;12414;156;14987;0.909;13554;2011-09-05;11178;69;13554;0.087;366;6;0.65572
1074551;1;14903;2011-09-29;12330;55;14903;0.626;14987;2011-09-30;12414;156;14987;0.909;15055;2011-10-04;12482;69;15055;0.09;366;7;0.65446
1074552;1;13402;2011-09-01;11026;55;13402;0.713;13478;2011-09-02;11102;156;13478;0.977;13529;2011-09-05;11153;69;13529;0.079;366;7;0.70601
1074552;1;13402;2011-09-01;11026;55;13402;0.713;13478;2011-09-02;11102;156;13478;0.977;15056;2011-10-04;12483;69;15056;0.079;366;6;0.70601
1074552;1;13402;2011-09-01;11026;55;13402;0.713;15013;2011-09-30;12440;156;15013;0.828;13529;2011-09-05;11153;69;13529;0.079;366;6;0.84646
1074552;1;13402;2011-09-01;11026;55;13402;0.713;15013;2011-09-30;12440;156;15013;0.828;15056;2011-10-04;12483;69;15056;0.079;366;6;0.84646
1074552;1;14922;2011-09-29;12349;55;14922;0.579;13478;2011-09-02;11102;156;13478;0.977;13529;2011-09-05;11153;69;13529;0.079;366;6;0.55679
1074552;1;14922;2011-09-29;12349;55;14922;0.579;13478;2011-09-02;11102;156;13478;0.977;15056;2011-10-04;12483;69;15056;0.079;366;6;0.55679
1074552;1;14922;2011-09-29;12349;55;14922;0.579;15013;2011-09-30;12440;156;15013;0.828;13529;2011-09-05;11153;69;13529;0.079;366;6;0.66756
1074552;1;14922;2011-09-29;12349;55;14922;0.579;15013;2011-09-30;12440;156;15013;0.828;15056;2011-10-04;12483;69;15056;0.079;366;7;0.66756
1074553;1;13401;2011-09-01;11025;55;13401;0.971;13479;2011-09-02;11103;156;13479;1.313;13532;2011-09-05;11156;69;13532;0.110;366;7;0.71571
1074553;1;13401;2011-09-01;11025;55;13401;0.971;13479;2011-09-02;11103;156;13479;1.313;15057;2011-10-04;12484;69;15057;0.095;366;6;0.71921
1074553;1;13401;2011-09-01;11025;55;13401;0.971;15027;2011-09-30;12454;156;15027;0.984;13532;2011-09-05;11156;69;13532;0.110;366;6;0.98513
1074553;1;13401;2011-09-01;11025;55;13401;0.971;15027;2011-09-30;12454;156;15027;0.984;15057;2011-10-04;12484;69;15057;0.095;366;6;0.98538
1074553;1;14921;2011-09-29;12348;55;14921;0.765;13479;2011-09-02;11103;156;13479;1.313;13532;2011-09-05;11156;69;13532;0.110;366;6;0.54447
1074553;1;14921;2011-09-29;12348;55;14921;0.765;13479;2011-09-02;11103;156;13479;1.313;15057;2011-10-04;12484;69;15057;0.095;366;6;0.55008
1074553;1;14921;2011-09-29;12348;55;14921;0.765;15027;2011-09-30;12454;156;15027;0.984;13532;2011-09-05;11156;69;13532;0.110;366;6;0.74943
1074553;1;14921;2011-09-29;12348;55;14921;0.765;15027;2011-09-30;12454;156;15027;0.984;15057;2011-10-04;12484;69;15057;0.095;366;7;0.75366
1074554;1;13403;2011-09-01;11027;55;13403;0.974;13469;2011-09-02;11093;156;13469;1.230;13536;2011-09-05;11160;69;13536;0.108;366;7;0.77184
1074554;1;13403;2011-09-01;11027;55;13403;0.974;13469;2011-09-02;11093;156;13469;1.230;15058;2011-10-04;12485;69;15058;0.119;366;6;0.76958
1074554;1;13403;2011-09-01;11027;55;13403;0.974;15017;2011-09-30;12444;156;15017;1.139;13536;2011-09-05;11160;69;13536;0.108;366;6;0.83996
1074554;1;13403;2011-09-01;11027;55;13403;0.974;15017;2011-09-30;12444;156;15017;1.139;15058;2011-10-04;12485;69;15058;0.119;366;6;0.83824
1074554;1;14923;2011-09-29;12350;55;14923;0.990;13469;2011-09-02;11093;156;13469;1.230;13536;2011-09-05;11160;69;13536;0.108;366;6;0.78610
1074554;1;14923;2011-09-29;12350;55;14923;0.990;13469;2011-09-02;11093;156;13469;1.230;15058;2011-10-04;12485;69;15058;0.119;366;6;0.78398
1074554;1;14923;2011-09-29;12350;55;14923;0.990;15017;2011-09-30;12444;156;15017;1.139;13536;2011-09-05;11160;69;13536;0.108;366;6;0.85548
1074554;1;14923;2011-09-29;12350;55;14923;0.990;15017;2011-09-30;12444;156;15017;1.139;15058;2011-10-04;12485;69;15058;0.119;366;7;0.85392
1074555;1;13404;2011-09-01;11028;55;13404;0.826;13470;2011-09-02;11094;156;13470;1.122;13538;2011-09-05;11162;69;13538;0.093;366;7;0.71234
1074555;1;13404;2011-09-01;11028;55;13404;0.826;13470;2011-09-02;11094;156;13470;1.122;15059;2011-10-04;12486;69;15059;0.14;366;6;0.69857
1074555;1;13404;2011-09-01;11028;55;13404;0.826;15022;2011-09-30;12449;156;15022;1.644;13538;2011-09-05;11162;69;13538;0.093;366;6;0.47260
1074555;1;13404;2011-09-01;11028;55;13404;0.826;15022;2011-09-30;12449;156;15022;1.644;15059;2011-10-04;12486;69;15059;0.14;366;6;0.45612
1074555;1;14924;2011-09-29;12351;55;14924;1.160;13470;2011-09-02;11094;156;13470;1.122;13538;2011-09-05;11162;69;13538;0.093;366;0;1.03693
1074555;1;14924;2011-09-29;12351;55;14924;1.160;13470;2011-09-02;11094;156;13470;1.122;15059;2011-10-04;12486;69;15059;0.14;366;0;1.03870
1074555;1;14924;2011-09-29;12351;55;14924;1.160;15022;2011-09-30;12449;156;15022;1.644;13538;2011-09-05;11162;69;13538;0.093;366;6;0.68794
1074555;1;14924;2011-09-29;12351;55;14924;1.160;15022;2011-09-30;12449;156;15022;1.644;15059;2011-10-04;12486;69;15059;0.14;366;7;0.67819
1074556;1;13354;2011-09-01;10978;55;13354;0.582;13501;2011-09-02;11125;156;13501;0.843;13596;2011-09-05;11220;69;13596;0.078;366;7;0.65882
1074556;1;13354;2011-09-01;10978;55;13354;0.582;13501;2011-09-02;11125;156;13501;0.843;15060;2011-10-04;12487;69;15060;0.108;366;6;0.64490
1074556;1;13354;2011-09-01;10978;55;13354;0.582;14967;2011-09-30;12394;156;14967;0.937;13596;2011-09-05;11220;69;13596;0.078;366;6;0.58673
1074556;1;13354;2011-09-01;10978;55;13354;0.582;14967;2011-09-30;12394;156;14967;0.937;15060;2011-10-04;12487;69;15060;0.108;366;6;0.57177
1074556;1;14871;2011-09-29;12298;55;14871;0.826;13501;2011-09-02;11125;156;13501;0.843;13596;2011-09-05;11220;69;13596;0.078;366;6;0.97778
1074556;1;14871;2011-09-29;12298;55;14871;0.826;13501;2011-09-02;11125;156;13501;0.843;15060;2011-10-04;12487;69;15060;0.108;366;6;0.97687
1074556;1;14871;2011-09-29;12298;55;14871;0.826;14967;2011-09-30;12394;156;14967;0.937;13596;2011-09-05;11220;69;13596;0.078;366;6;0.87078
1074556;1;14871;2011-09-29;12298;55;14871;0.826;14967;2011-09-30;12394;156;14967;0.937;15060;2011-10-04;12487;69;15060;0.108;366;7;0.86610
1074557;1;13355;2011-09-01;10979;55;13355;0.682;13519;2011-09-02;11143;156;13519;1.015;13587;2011-09-05;11211;69;13587;0.093;366;7;0.63883
1074557;1;13355;2011-09-01;10979;55;13355;0.682;13519;2011-09-02;11143;156;13519;1.015;15061;2011-10-04;12488;69;15061;0.083;366;6;0.64270
1074557;1;13355;2011-09-01;10979;55;13355;0.682;14957;2011-09-30;12384;156;14957;0.763;13587;2011-09-05;11211;69;13587;0.093;366;6;0.87910
1074557;1;13355;2011-09-01;10979;55;13355;0.682;14957;2011-09-30;12384;156;14957;0.763;15061;2011-10-04;12488;69;15061;0.083;366;6;0.88088
1074557;1;14869;2011-09-29;12296;55;14869;0.652;13519;2011-09-02;11143;156;13519;1.015;13587;2011-09-05;11211;69;13587;0.093;366;6;0.60629
1074557;1;14869;2011-09-29;12296;55;14869;0.652;13519;2011-09-02;11143;156;13519;1.015;15061;2011-10-04;12488;69;15061;0.083;366;6;0.61052
1074557;1;14869;2011-09-29;12296;55;14869;0.652;14957;2011-09-30;12384;156;14957;0.763;13587;2011-09-05;11211;69;13587;0.093;366;6;0.83433
1074557;1;14869;2011-09-29;12296;55;14869;0.652;14957;2011-09-30;12384;156;14957;0.763;15061;2011-10-04;12488;69;15061;0.083;366;7;0.83676
1074558;1;13356;2011-09-01;10980;55;13356;1.022;13509;2011-09-02;11133;156;13509;1.268;13593;2011-09-05;11217;69;13593;0.131;366;7;0.78364
1074558;1;13356;2011-09-01;10980;55;13356;1.022;13509;2011-09-02;11133;156;13509;1.268;15062;2011-10-04;12489;69;15062;0.082;366;6;0.79258
1074558;1;13356;2011-09-01;10980;55;13356;1.022;14972;2011-09-30;12399;156;14972;0.655;13593;2011-09-05;11217;69;13593;0.131;366;0;1.70038
1074558;1;13356;2011-09-01;10980;55;13356;1.022;14972;2011-09-30;12399;156;14972;0.655;15062;2011-10-04;12489;69;15062;0.082;366;0;1.64049
1074558;1;14872;2011-09-29;12299;55;14872;0.570;13509;2011-09-02;11133;156;13509;1.268;13593;2011-09-05;11217;69;13593;0.131;366;6;0.38610
1074558;1;14872;2011-09-29;12299;55;14872;0.570;13509;2011-09-02;11133;156;13509;1.268;15062;2011-10-04;12489;69;15062;0.082;366;6;0.41147
1074558;1;14872;2011-09-29;12299;55;14872;0.570;14972;2011-09-30;12399;156;14972;0.655;13593;2011-09-05;11217;69;13593;0.131;366;6;0.83779
1074558;1;14872;2011-09-29;12299;55;14872;0.570;14972;2011-09-30;12399;156;14972;0.655;15062;2011-10-04;12489;69;15062;0.082;366;7;0.85166
1074559;1;13353;2011-09-01;10977;55;13353;0.827;13513;2011-09-02;11137;156;13513;1.045;13591;2011-09-05;11215;69;13591;0.110;366;7;0.76684
1074559;1;13353;2011-09-01;10977;55;13353;0.827;13513;2011-09-02;11137;156;13513;1.045;15063;2011-10-04;12490;69;15063;0.066;366;6;0.77732
1074559;1;13353;2011-09-01;10977;55;13353;0.827;14962;2011-09-30;12389;156;14962;0.561;13591;2011-09-05;11215;69;13591;0.110;366;0;1.58980
1074559;1;13353;2011-09-01;10977;55;13353;0.827;14962;2011-09-30;12389;156;14962;0.561;15063;2011-10-04;12490;69;15063;0.066;366;0;1.53737
1074559;1;14870;2011-09-29;12297;55;14870;0.499;13513;2011-09-02;11137;156;13513;1.045;13591;2011-09-05;11215;69;13591;0.110;366;6;0.41604
1074559;1;14870;2011-09-29;12297;55;14870;0.499;13513;2011-09-02;11137;156;13513;1.045;15063;2011-10-04;12490;69;15063;0.066;366;6;0.44229
1074559;1;14870;2011-09-29;12297;55;14870;0.499;14962;2011-09-30;12389;156;14962;0.561;13591;2011-09-05;11215;69;13591;0.110;366;6;0.86253
1074559;1;14870;2011-09-29;12297;55;14870;0.499;14962;2011-09-30;12389;156;14962;0.561;15063;2011-10-04;12490;69;15063;0.066;366;7;0.87475
1074560;1;13376;2011-09-01;11000;55;13376;0.551;13452;2011-09-02;11076;156;13452;0.744;13559;2011-09-05;11183;69;13559;0.071;366;7;0.71322
1074560;1;13376;2011-09-01;11000;55;13376;0.551;13452;2011-09-02;11076;156;13452;0.744;15064;2011-10-04;12491;69;15064;0.079;366;6;0.70977
1074560;1;13376;2011-09-01;11000;55;13376;0.551;14995;2011-09-30;12422;156;14995;0.709;13559;2011-09-05;11183;69;13559;0.071;366;6;0.75235
